Name,Train Size,Loss,Accuracy,Precision,Recall,PR AUC,ROC AUC,F1 Score
wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk,23826,0.342914879322052,0.8618529438972473,0.8758887648582458,0.8427429795265198,0.9349038600921631,0.9354761242866516,0.8575737476348877
wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk,48076,0.15417401492595673,0.9428808689117432,0.9613961577415466,0.9249083399772644,0.984632134437561,0.9852467775344849,0.9423475861549377
wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk,5327,0.2402702271938324,0.8928036093711853,0.9066917896270752,0.8659437298774719,0.9672986268997192,0.9657309651374817,0.8852941393852234
wgEncodeAwgTfbsUwNb4CtcfUniPk,58900,0.07530907541513443,0.97504723072052,0.9730198979377747,0.9775462746620178,0.9948930740356445,0.9953591823577881,0.97511887550354
wgEncodeAwgTfbsSydhK562P300IggrabUniPk,40245,0.269149512052536,0.8938359618186951,0.8955338597297668,0.8911858201026917,0.9572855830192566,0.9579898715019226,0.8925952315330505
wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk,63564,0.19037289917469025,0.9261360168457031,0.9206318855285645,0.9332327842712402,0.9777921438217163,0.9781837463378906,0.926328718662262
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk,39869,0.28144046664237976,0.8864637613296509,0.8892197608947754,0.8900965452194214,0.9546382427215576,0.9548961520195007,0.888933002948761
wgEncodeAwgTfbsHaibA549P300V0422111Etoh02UniPk,27384,0.32754623889923096,0.8625564575195312,0.8740795850753784,0.8510227799415588,0.9368011951446533,0.9372605085372925,0.861415445804596
wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk,30213,0.3688272535800934,0.8317143321037292,0.8232165575027466,0.8458002805709839,0.9174343943595886,0.9163387417793274,0.8295150399208069
wgEncodeAwgTfbsHaibK562Cbx3sc101004V0422111UniPk,31933,0.26764795184135437,0.888902485370636,0.9330275654792786,0.8411584496498108,0.9580543041229248,0.9572135210037231,0.8812592625617981
wgEncodeAwgTfbsUwHbmecCtcfUniPk,90182,0.10448747873306274,0.9630283117294312,0.9644914865493774,0.962517499923706,0.9922000169754028,0.9924824237823486,0.9632787108421326
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk,9584,0.4704137146472931,0.7838965654373169,0.8042654991149902,0.7553393244743347,0.8605692386627197,0.8629797697067261,0.7780490517616272
wgEncodeAwgTfbsSydhK562NfybUniPk,13777,0.14332668483257294,0.9483771920204163,0.9572027325630188,0.935697615146637,0.9870090484619141,0.9873443841934204,0.946048378944397
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk,12829,0.2558191120624542,0.8915888071060181,0.9020000100135803,0.8867746591567993,0.9618607759475708,0.9615643620491028,0.8933901190757751
wgEncodeAwgTfbsSydhHelas3E2f1UniPk,7964,0.3404335379600525,0.8664658665657043,0.8596456050872803,0.8722556829452515,0.9359728097915649,0.9380834698677063,0.8646421432495117
wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk,14199,0.370487242937088,0.8443130850791931,0.8441581726074219,0.8506064414978027,0.925198495388031,0.9251402020454407,0.8462966680526733
wgEncodeAwgTfbsUwMcf7CtcfUniPk,90488,0.09616083651781082,0.9673989415168762,0.9665846824645996,0.9676116704940796,0.9924010634422302,0.9930117130279541,0.9668862819671631
wgEncodeAwgTfbsUtaGm19239CtcfUniPk,63208,0.14856752753257751,0.9446765780448914,0.9529099464416504,0.9373235702514648,0.9858481287956238,0.9859901070594788,0.9446048140525818
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk,83852,0.17717622220516205,0.9350680112838745,0.940139651298523,0.9278954863548279,0.9797691702842712,0.9802417755126953,0.9334691166877747
wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk,5625,0.3348989188671112,0.8628287315368652,0.8760824799537659,0.8453710675239563,0.9328957796096802,0.9313670992851257,0.8602380156517029
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk,12033,0.3263005316257477,0.8689449429512024,0.8725509643554688,0.8637864589691162,0.9417376518249512,0.9422340989112854,0.8673709034919739
wgEncodeAwgTfbsUwWerirb1CtcfUniPk,77628,0.09232261031866074,0.9674068689346313,0.9642597436904907,0.971308708190918,0.9935030341148376,0.9939134120941162,0.967487096786499
wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk,29675,0.31217074394226074,0.8636118769645691,0.8754331469535828,0.8474072217941284,0.941543698310852,0.9407469034194946,0.8603012561798096
wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk,50746,0.13541443645954132,0.9527515769004822,0.9565046429634094,0.9484804272651672,0.9870671629905701,0.9879401326179504,0.952007532119751
wgEncodeAwgTfbsHaibA549Pol2Pcr2xDex100nmUniPk,38520,0.3760005533695221,0.8303275108337402,0.8343634605407715,0.8219611048698425,0.9126547574996948,0.9115508794784546,0.8273183703422546
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk,15549,0.3100930154323578,0.8701898455619812,0.8877103328704834,0.8479423522949219,0.9441581964492798,0.9435494542121887,0.8665573000907898
wgEncodeAwgTfbsUwGm06990CtcfUniPk,69928,0.15538544952869415,0.9440714716911316,0.9496607184410095,0.9368243217468262,0.9841243028640747,0.9846333265304565,0.9427449107170105
wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk,10189,0.23659375309944153,0.9028593897819519,0.9076606631278992,0.8972185254096985,0.9667330384254456,0.9669362306594849,0.9018869400024414
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk,9506,0.2495737075805664,0.9055811762809753,0.913101077079773,0.8924309611320496,0.966066837310791,0.9658010005950928,0.9018569588661194
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk,27836,0.2951911389827728,0.880436360836029,0.889997124671936,0.8712081909179688,0.9506561756134033,0.9508324861526489,0.8796417117118835
wgEncodeAwgTfbsUtaGm12878Pol2UniPk,22213,0.3801531195640564,0.8258366584777832,0.8224572539329529,0.835579514503479,0.9118333458900452,0.9121283888816833,0.8278385400772095
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk,14536,0.3111216425895691,0.8707726001739502,0.8689970970153809,0.8695293664932251,0.9447266459465027,0.944214403629303,0.8683679103851318
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk,16423,0.4110342264175415,0.8384746313095093,0.8479469418525696,0.8235754370689392,0.9149847626686096,0.9150456786155701,0.834563672542572
wgEncodeAwgTfbsUwGm12864CtcfUniPk,72172,0.1742883324623108,0.9363026022911072,0.9425842761993408,0.9295691847801208,0.9799511432647705,0.9808967709541321,0.9355624318122864
wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk,15374,0.33288702368736267,0.869665801525116,0.8826156854629517,0.8564521670341492,0.9438714981079102,0.9447883367538452,0.8684688210487366
wgEncodeAwgTfbsSydhHelas3Baf170IggmusUniPk,4139,0.42171066999435425,0.8154589533805847,0.8470345139503479,0.7873597741127014,0.894335150718689,0.8928008079528809,0.8154901266098022
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk,96611,0.1290234923362732,0.9556769728660583,0.9551630616188049,0.9556358456611633,0.9879111051559448,0.9886515140533447,0.9550551772117615
wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk,47108,0.15868394076824188,0.9408825039863586,0.9622972011566162,0.9167524576187134,0.9833953380584717,0.9838587045669556,0.9383734464645386
wgEncodeAwgTfbsUtaMcf7CtcfUniPk,89104,0.14936257898807526,0.944965124130249,0.9458777904510498,0.9434240460395813,0.9850983619689941,0.98562091588974,0.9442839026451111
wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk,10531,0.3221401274204254,0.8637571334838867,0.8682129979133606,0.8529183268547058,0.9434171915054321,0.9429509043693542,0.8595781922340393
wgEncodeAwgTfbsUchicagoK562EjundUniPk,41741,0.2586994171142578,0.8957196474075317,0.9085766673088074,0.8766927123069763,0.9598039984703064,0.9602150917053223,0.8915881514549255
wgEncodeAwgTfbsUchicagoK562EfosUniPk,16111,0.1632704883813858,0.9419354796409607,0.9548790454864502,0.9291737079620361,0.9827951192855835,0.9832983016967773,0.9414320588111877
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk,71105,0.16202948987483978,0.9392259120941162,0.9447633028030396,0.9339306354522705,0.9830020666122437,0.9834710359573364,0.93888920545578
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk,48088,0.29134345054626465,0.8842400908470154,0.8925020694732666,0.8740431666374207,0.950009286403656,0.9511104822158813,0.8823181986808777
wgEncodeAwgTfbsUtaK562CmycUniPk,18469,0.26644301414489746,0.896365225315094,0.9058302044868469,0.8930233120918274,0.9610240459442139,0.9612770676612854,0.8988149762153625
wgEncodeAwgTfbsHaibK562Bcl3Pcr1xUniPk,2537,0.4265194833278656,0.8094488382339478,0.8097078204154968,0.8266494870185852,0.8892637491226196,0.8916188478469849,0.8162862062454224
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk,2976,0.17123740911483765,0.9422819018363953,0.9383187294006348,0.9462725520133972,0.983842670917511,0.9834342002868652,0.9421484470367432
wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk,55839,0.3672184944152832,0.8468249440193176,0.8557243943214417,0.8339142799377441,0.9229680299758911,0.9238424301147461,0.8436626195907593
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk,36595,0.2741006910800934,0.8921064138412476,0.9017124772071838,0.8828399777412415,0.956523060798645,0.9565666913986206,0.8914749026298523
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk,35100,0.26755067706108093,0.8904078602790833,0.9058877229690552,0.8735556602478027,0.9576513171195984,0.9573355913162231,0.8858231902122498
wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk,38027,0.12962795794010162,0.9555089473724365,0.9647105932235718,0.9441165328025818,0.9884667992591858,0.9888039827346802,0.9539757370948792
wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk,53740,0.13284292817115784,0.951636791229248,0.9523776173591614,0.9503451585769653,0.9880359172821045,0.9885317087173462,0.9510184526443481
wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk,14686,0.41041049361228943,0.8015786409378052,0.8120143413543701,0.7942893505096436,0.8953490257263184,0.8930771946907043,0.8017966151237488
wgEncodeAwgTfbsSydhHelas3Tf3c110UniPk,3507,0.27924296259880066,0.8781925439834595,0.9086170196533203,0.8499378561973572,0.9544976949691772,0.9536646008491516,0.8770533800125122
wgEncodeAwgTfbsSydhHelas3Znf274UcdUniPk,138,0.36913347244262695,0.8857142925262451,0.8947368264198303,0.8947368264198303,0.9312146902084351,0.9297959208488464,0.8947367668151855
wgEncodeAwgTfbsUtaMcf7Pol2UniPk,25124,0.37007540464401245,0.8351892828941345,0.8533397912979126,0.8173397183418274,0.916358232498169,0.9148195385932922,0.8338108658790588
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk,4850,0.18774361908435822,0.921875,0.9306132197380066,0.9196969866752625,0.9794957637786865,0.979258120059967,0.9249717593193054
wgEncodeAwgTfbsUtaNhekCtcfUniPk,83021,0.1356620490550995,0.9505623579025269,0.946940541267395,0.9540593028068542,0.9873197078704834,0.9878177046775818,0.9500805139541626
wgEncodeAwgTfbsSydhHelas3Rpc155UniPk,3822,0.20572994649410248,0.90873783826828,0.8331605195999146,0.7841487526893616,0.9749436378479004,0.9745772480964661,0.8076253533363342
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk,12333,0.3291430175304413,0.8747572898864746,0.8744630217552185,0.8790084719657898,0.9427675008773804,0.9445666074752808,0.8760305643081665
wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk,3088,0.5386669039726257,0.75,0.6317515969276428,0.6448799967765808,0.8281937837600708,0.8330308198928833,0.6372447609901428
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk,4150,0.19608639180660248,0.9181117415428162,0.9262667894363403,0.909408450126648,0.9774433374404907,0.9768382906913757,0.9168532490730286
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk,17623,0.24768459796905518,0.9040816426277161,0.9035160541534424,0.9077297449111938,0.9635152220726013,0.9650202393531799,0.9049369692802429
wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk,15737,0.44573670625686646,0.787363588809967,0.793205976486206,0.7727536559104919,0.8747930526733398,0.8734113574028015,0.7815195322036743
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk,25052,0.3217719495296478,0.8723809719085693,0.8745288848876953,0.8711450099945068,0.9421312808990479,0.9431343674659729,0.8714765906333923
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk,102262,0.11550392955541611,0.9601445198059082,0.9613174796104431,0.9592558145523071,0.9903275966644287,0.9907253980636597,0.9599770903587341
wgEncodeAwgTfbsSydhK562Setdb1UcdUniPk,5692,0.4808022975921631,0.8043193817138672,0.8356001973152161,0.753654420375824,0.88285231590271,0.8847629427909851,0.791344165802002
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk,18636,0.31557998061180115,0.8729614019393921,0.8845893144607544,0.856091320514679,0.9458302855491638,0.9453077912330627,0.8690987825393677
wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk,24649,0.35278651118278503,0.8425655961036682,0.8619670271873474,0.820330023765564,0.9249916076660156,0.9246708154678345,0.8393983840942383
wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk,13459,0.27605268359184265,0.8865795731544495,0.8913395404815674,0.8733798861503601,0.9573343992233276,0.9573837518692017,0.8816196918487549
wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk,15664,0.2549077570438385,0.901985764503479,0.9193921685218811,0.8797518610954285,0.962463915348053,0.962487518787384,0.8982733488082886
wgEncodeAwgTfbsBroadHelas3Pol2bUniPk,4776,0.4588228762149811,0.7815899848937988,0.7911816835403442,0.7819192409515381,0.8724033832550049,0.875339686870575,0.7849941849708557
wgEncodeAwgTfbsSydhK562Gtf2bUniPk,4571,0.3513437509536743,0.8480349183082581,0.8615623116493225,0.8411691784858704,0.9267513751983643,0.9257562160491943,0.8506598472595215
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk,15893,0.35685792565345764,0.8414848446846008,0.8501091003417969,0.8266443014144897,0.9260793328285217,0.9247519373893738,0.8372489809989929
wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk,12219,0.4223112463951111,0.816426694393158,0.814827024936676,0.8196507096290588,0.8920395374298096,0.8933262228965759,0.815960168838501
wgEncodeAwgTfbsSydhNt2d1Suz12UcdUniPk,5123,0.47831588983535767,0.7652106285095215,0.779545783996582,0.799726665019989,0.8643296957015991,0.8606055974960327,0.7880977392196655
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk,27398,0.16230617463588715,0.9404745101928711,0.9408997297286987,0.9406323432922363,0.9829923510551453,0.9836686253547668,0.9400343894958496
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk,8841,0.23560868203639984,0.9037940502166748,0.9082779288291931,0.8959318995475769,0.9677678346633911,0.9677069187164307,0.9013936519622803
wgEncodeAwgTfbsHaibA549Bcl3V0422111Etoh02UniPk,12033,0.3731728494167328,0.8363213539123535,0.8601042628288269,0.8115234971046448,0.9181182384490967,0.9184487462043762,0.8337766528129578
wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk,8307,0.2512096166610718,0.9003849625587463,0.8879590034484863,0.900783360004425,0.9645040035247803,0.9650026559829712,0.8935949206352234
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk,39517,0.3530609905719757,0.8494493365287781,0.8562341332435608,0.8398788571357727,0.9277256727218628,0.9274401664733887,0.8468345403671265
wgEncodeAwgTfbsUwHrpeCtcfUniPk,82032,0.15957219898700714,0.9398719072341919,0.9440457224845886,0.9348987340927124,0.9840008020401001,0.9844413995742798,0.9390393495559692
wgEncodeAwgTfbsSydhNb4Pol2UniPk,25531,0.3714486062526703,0.8311952352523804,0.8430943489074707,0.8217157125473022,0.915347695350647,0.9140075445175171,0.831116259098053
wgEncodeAwgTfbsUwGm12878CtcfUniPk,61641,0.15282058715820312,0.9434303045272827,0.9484555125236511,0.937157392501831,0.9849255681037903,0.9855546355247498,0.9423408508300781
wgEncodeAwgTfbsUchicagoK562Ehdac8UniPk,2734,0.4978962540626526,0.7558479309082031,0.7700574994087219,0.6797305941581726,0.8494312167167664,0.8437254428863525,0.7205849289894104
wgEncodeAwgTfbsUwGm12801CtcfUniPk,4604,0.12112525850534439,0.9600694179534912,0.970378041267395,0.9497992396354675,0.9894871711730957,0.9897934794425964,0.9596752524375916
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk,15699,0.48042410612106323,0.7952635884284973,0.8037621974945068,0.7843735218048096,0.8741374015808105,0.8766106963157654,0.7925775051116943
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk,10257,0.3206825256347656,0.8624173998832703,0.8681715130805969,0.8450520038604736,0.9439334869384766,0.9426906108856201,0.8547000885009766
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk,85685,0.15723226964473724,0.9428916573524475,0.9623209834098816,0.9239488244056702,0.9839397072792053,0.9841148853302002,0.9423457980155945
wgEncodeAwgTfbsBroadGm12878CtcfUniPk,69109,0.1364261358976364,0.9532807469367981,0.9667057991027832,0.9385564923286438,0.9870235919952393,0.9873623847961426,0.9520546197891235
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk,2247,0.3003748059272766,0.8754385709762573,0.8592828512191772,0.8434478640556335,0.9541105031967163,0.9550246000289917,0.8507801294326782
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk,56287,0.33520010113716125,0.8616147041320801,0.8681636452674866,0.8540182113647461,0.9373774528503418,0.9379201531410217,0.8598961234092712
wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk,9254,0.27938684821128845,0.8996122479438782,0.8876889944076538,0.9052082896232605,0.9554828405380249,0.9567586183547974,0.8952395915985107
wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk,2084,0.5959147214889526,0.7854406237602234,0.8298535346984863,0.8013221025466919,0.8767753839492798,0.8805141448974609,0.812044620513916
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk,9376,0.4090593457221985,0.8247334957122803,0.8257937431335449,0.8250494003295898,0.9034475088119507,0.9022303819656372,0.824322521686554
wgEncodeAwgTfbsBroadK562Chd1a301218aUniPk,14736,0.5074910521507263,0.759013295173645,0.7663330435752869,0.7348803281784058,0.8374788761138916,0.8389245867729187,0.7483202219009399
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk,35711,0.32783082127571106,0.8658931255340576,0.8687368035316467,0.8304405808448792,0.9395767450332642,0.9395294785499573,0.8482205867767334
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk,83930,0.16121211647987366,0.939418375492096,0.9401987791061401,0.9373293519020081,0.9831488132476807,0.9836184978485107,0.9382803440093994
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk,36668,0.3767032027244568,0.8333694934844971,0.8546831607818604,0.8083583116531372,0.9161601662635803,0.9161014556884766,0.8298085331916809
wgEncodeAwgTfbsSydhHelas3Brf2UniPk,481,0.6245258450508118,0.64462810754776,0.6904761791229248,0.49152541160583496,0.7455648183822632,0.7413427829742432,0.5742573738098145
wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk,24588,0.4340037405490875,0.794834315776825,0.7907835245132446,0.7880414128303528,0.8808289766311646,0.8805213570594788,0.7880462408065796
wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk,25220,0.4216194450855255,0.8032942414283752,0.8045442700386047,0.8010426163673401,0.8896178007125854,0.8876447677612305,0.801738977432251
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk,21561,0.2862302362918854,0.8844370245933533,0.8929159641265869,0.8724276423454285,0.9510958194732666,0.951420247554779,0.8801161050796509
wgEncodeAwgTfbsUtaHepg2Pol2UniPk,23231,0.4150775969028473,0.8107468485832214,0.8238086104393005,0.791470468044281,0.8943133354187012,0.892942488193512,0.805967390537262
wgEncodeAwgTfbsSydhHelas3Brg1IggmusUniPk,2128,0.46235033869743347,0.7894737124443054,0.7994040846824646,0.7029422521591187,0.8697594404220581,0.872051477432251,0.7455129623413086
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk,43995,0.1329246610403061,0.9558534622192383,0.9558885097503662,0.955954372882843,0.9874197244644165,0.9884064793586731,0.9555888772010803
wgEncodeAwgTfbsUwHffCtcfUniPk,53988,0.146832674741745,0.9485684633255005,0.9574064016342163,0.9398373961448669,0.9857140183448792,0.9866397976875305,0.9481752514839172
wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk,3006,0.27075621485710144,0.9005305171012878,0.8987329006195068,0.8981917500495911,0.9600687026977539,0.9601224660873413,0.8980138897895813
wgEncodeAwgTfbsSydhK562Pol2UniPk,27367,0.34725630283355713,0.8440327048301697,0.8531942963600159,0.8347035646438599,0.926467776298523,0.9249281883239746,0.8427241444587708
wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk,2132,0.4762003421783447,0.8277153372764587,0.8492264747619629,0.8331609964370728,0.9183656573295593,0.920299768447876,0.838976263999939
wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk,5279,0.536820650100708,0.7320212125778198,0.7518629431724548,0.7340303659439087,0.8250901103019714,0.8217107057571411,0.7404194474220276
wgEncodeAwgTfbsHaibK562Bclaf101388Pcr1xUniPk,6965,0.3625955283641815,0.834098756313324,0.8501681685447693,0.798319399356842,0.9198089838027954,0.9186481237411499,0.8221009373664856
wgEncodeAwgTfbsSydhHepg2Mxi1UniPk,32214,0.2877686023712158,0.8772191405296326,0.8832799792289734,0.8688215017318726,0.9505440592765808,0.95034259557724,0.8752515316009521
wgEncodeAwgTfbsUwAg04450CtcfUniPk,71986,0.09908968955278397,0.9659581780433655,0.9658313989639282,0.9666663408279419,0.9926776885986328,0.99299156665802,0.9659931063652039
wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk,85788,0.10961117595434189,0.961633026599884,0.9658378958702087,0.9580955505371094,0.9916074872016907,0.9919031262397766,0.9615864157676697
wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk,8025,0.3835534155368805,0.8258706331253052,0.8254584074020386,0.8143086433410645,0.9177805185317993,0.9149205684661865,0.8188343048095703
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk,8334,0.30066198110580444,0.8849092721939087,0.8766213059425354,0.8887898325920105,0.9578973054885864,0.958233118057251,0.8820880055427551
wgEncodeAwgTfbsSydhGm12878CfosUniPk,3477,0.13580477237701416,0.9449541568756104,0.9497222900390625,0.9394727349281311,0.9890677332878113,0.9887425303459167,0.9441321492195129
wgEncodeAwgTfbsSydhK562Atf3UniPk,1940,0.26434770226478577,0.8909465074539185,0.8779067993164062,0.8924427628517151,0.9599366188049316,0.9589387774467468,0.8843291997909546
wgEncodeAwgTfbsUtaK562Pol2UniPk,29329,0.34857600927352905,0.8454211354255676,0.8562764525413513,0.8264719843864441,0.9258211255073547,0.9247730374336243,0.8399056792259216
wgEncodeAwgTfbsUwHct116CtcfUniPk,77631,0.09255471080541611,0.9705701470375061,0.9716486930847168,0.9696625471115112,0.9929861426353455,0.9934528470039368,0.9704344272613525
wgEncodeAwgTfbsSydhK562Znf274UcdUniPk,453,0.4893466532230377,0.8260869383811951,0.875,0.699999988079071,0.9184274673461914,0.9231757521629333,0.7777777910232544
wgEncodeAwgTfbsUwHvmfCtcfUniPk,71582,0.10275069624185562,0.964877188205719,0.9664769768714905,0.963151216506958,0.991850733757019,0.9922975301742554,0.964525043964386
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk,31266,0.3246676027774811,0.8617211580276489,0.8751326203346252,0.8505121469497681,0.9367057681083679,0.9359245896339417,0.8584644198417664
wgEncodeAwgTfbsSydhK562E2f6UcdUniPk,25130,0.3514190912246704,0.8513277173042297,0.8603142499923706,0.8365693688392639,0.9281482696533203,0.9275372624397278,0.8470363616943359
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk,18801,0.22477519512176514,0.9085884094238281,0.9190866351127625,0.8985599875450134,0.9704568386077881,0.9702219367027283,0.9083106517791748
wgEncodeAwgTfbsSydhK562NelfeUniPk,718,0.48100966215133667,0.8277778029441833,0.8209789991378784,0.8157349824905396,0.9000673890113831,0.899814784526825,0.8149428963661194
wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk,5350,0.42242398858070374,0.8119403123855591,0.8119277358055115,0.7772823572158813,0.8967159390449524,0.8964494466781616,0.7931528687477112
wgEncodeAwgTfbsSydhK562Pol2s2UniPk,3415,0.5591397881507874,0.7388758659362793,0.7325037717819214,0.7439017295837402,0.8060904741287231,0.807732105255127,0.7368136644363403
wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk,23539,0.34958410263061523,0.8448917269706726,0.8553829789161682,0.8311668038368225,0.9315261244773865,0.9306045174598694,0.8419885039329529
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk,24680,0.2661832869052887,0.8953319191932678,0.9087189435958862,0.8852877020835876,0.9605801701545715,0.9614770412445068,0.8961154222488403
wgEncodeAwgTfbsSydhHelas3Spt20UniPk,6441,0.59746915102005,0.6989447474479675,0.7202548384666443,0.6484278440475464,0.7509124279022217,0.7559131979942322,0.6813935041427612
wgEncodeAwgTfbsSydhU2osKap1UcdUniPk,22393,0.47013139724731445,0.7762736082077026,0.7866874933242798,0.7568432092666626,0.8647957444190979,0.8651206493377686,0.7700470089912415
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk,32940,0.3400331437587738,0.8519282341003418,0.8495861291885376,0.8474640846252441,0.9312896728515625,0.9312447905540466,0.8475825190544128
wgEncodeAwgTfbsBroadHuvecEzh239875UniPk,6770,0.45795321464538574,0.7897526621818542,0.7863754630088806,0.7859972715377808,0.8702288269996643,0.8718141317367554,0.7844848036766052
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk,23751,0.29793208837509155,0.8789402842521667,0.8767136335372925,0.8803396224975586,0.9473968744277954,0.9486209750175476,0.8777387142181396
wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk,14639,0.4054850935935974,0.8298279047012329,0.8414260745048523,0.817267119884491,0.9137482643127441,0.9135792851448059,0.8281568288803101
wgEncodeAwgTfbsBroadK562Sap3039731UniPk,15404,0.43529221415519714,0.8028022646903992,0.810658872127533,0.8004218339920044,0.8795591592788696,0.8805760741233826,0.8042541742324829
wgEncodeAwgTfbsSydhK562CfosUniPk,11888,0.12225170433521271,0.955548107624054,0.9577328562736511,0.9536531567573547,0.9908170700073242,0.9910515546798706,0.9554563164710999
wgEncodeAwgTfbsSydhHepg2Arid3anb100279IggrabUniPk,27845,0.31264960765838623,0.8712131977081299,0.8745579719543457,0.8574590086936951,0.9442278146743774,0.9448354840278625,0.8648345470428467
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk,4820,0.31689050793647766,0.8822553753852844,0.8785128593444824,0.8731800317764282,0.9495571255683899,0.949661910533905,0.8740478754043579
wgEncodeAwgTfbsSydhGm12878Stat1UniPk,2790,0.40664559602737427,0.7908309698104858,0.77139812707901,0.795337438583374,0.9036118388175964,0.8990772366523743,0.7809565663337708
wgEncodeAwgTfbsSydhHelas3Zzz3UniPk,366,0.4734772741794586,0.8172042965888977,0.782608687877655,0.8372092843055725,0.8914448618888855,0.8858826160430908,0.8089886903762817
